time,place tortilla on cutting board,scoop peanut butter from the jar with a knife,spread peanut butter on the tortilla,wipe off knife with a paper towel,scoop grape jelly from the jar with a knife,spread grape jelly on the tortilla,roll tortilla into a roll,grab toothpicks,insert toothpicks into the roll,cut the ends of the tortilla,grab string,slide string under the tortilla,slice the wrap into small pieces using a string,place the mini wraps onto the plate
0.2,"[0.06232627108693123, 0.014548346400260925, 0.008637324906885624, 0.42601409554481506, 0.014010375365614891, 0.036652613431215286, 0.26663368940353394, 0.009195925667881966, 0.01565103605389595, 0.03127923980355263, 0.043574266135692596, 0.04173256456851959, 0.0030360056553035975, 0.026708273217082024]"
0.4,"[0.06185488775372505, 0.015252374112606049, 0.008742866106331348, 0.4353950619697571, 0.014300506561994553, 0.03630320355296135, 0.25743478536605835, 0.00994829460978508, 0.01731126382946968, 0.029734158888459206, 0.04286037012934685, 0.04242028668522835, 0.0029110275208950043, 0.02553095668554306]"
0.6,"[0.059007469564676285, 0.015796786174178123, 0.008980581536889076, 0.4281868636608124, 0.015243747271597385, 0.04129057750105858, 0.23274171352386475, 0.009925812482833862, 0.016555773094296455, 0.031764354556798935, 0.04837970435619354, 0.06058394908905029, 0.0026909075677394867, 0.02885178104043007]"
0.8,"[0.05505397543311119, 0.014639018103480339, 0.008546321652829647, 0.4280978739261627, 0.01475120335817337, 0.03991837054491043, 0.2289734035730362, 0.010819349437952042, 0.017952339723706245, 0.03252057358622551, 0.05174260959029198, 0.06404449045658112, 0.0028458130545914173, 0.030094534158706665]"
1.0,"[0.05240387097001076, 0.013410836458206177, 0.008057335391640663, 0.4359591007232666, 0.013933717273175716, 0.038561172783374786, 0.2246672809123993, 0.010745687410235405, 0.01788545586168766, 0.03283410891890526, 0.05211016163229942, 0.06614260375499725, 0.002793296705931425, 0.030495403334498405]"
1.2,"[0.052283115684986115, 0.011425981298089027, 0.007663209922611713, 0.4359286427497864, 0.01421362068504095, 0.03933604434132576, 0.22506633400917053, 0.010910160839557648, 0.01760762929916382, 0.03323441371321678, 0.056158944964408875, 0.06271514296531677, 0.002908390713855624, 0.03054830990731716]"
1.4,"[0.05697491392493248, 0.010772990062832832, 0.00817546620965004, 0.41749119758605957, 0.015114902518689632, 0.043070413172245026, 0.22280974686145782, 0.011681078001856804, 0.01846166141331196, 0.03584503009915352, 0.06014633923768997, 0.06254439055919647, 0.0033612153492867947, 0.03355063870549202]"
1.6,"[0.06077912449836731, 0.009932790882885456, 0.008405938744544983, 0.4115900695323944, 0.015457261353731155, 0.04542921856045723, 0.21608561277389526, 0.011996564455330372, 0.0186497550457716, 0.03764054551720619, 0.062035445123910904, 0.062505804002285, 0.003627775702625513, 0.03586410731077194]"
1.8,"[0.06406402587890625, 0.009546034969389439, 0.008495358750224113, 0.4052492380142212, 0.01616543158888817, 0.047392114996910095, 0.20860980451107025, 0.012921541929244995, 0.019335323944687843, 0.03905213251709938, 0.06663968414068222, 0.061159346252679825, 0.003830186789855361, 0.037539757788181305]"
2.0,"[0.06626719236373901, 0.009209034033119678, 0.008572024293243885, 0.4019848108291626, 0.016629807651042938, 0.048607319593429565, 0.2038033902645111, 0.013380642049014568, 0.019630808383226395, 0.040063150227069855, 0.06899953633546829, 0.05989474430680275, 0.004028736613690853, 0.038928814232349396]"
2.2,"[0.07596173882484436, 0.008255161345005035, 0.008471796289086342, 0.39267268776893616, 0.016641585156321526, 0.05051169916987419, 0.18920980393886566, 0.014262931421399117, 0.019841382279992104, 0.04363633319735527, 0.07472936064004898, 0.059726666659116745, 0.004097129683941603, 0.04198172315955162]"
2.4,"[0.08686286956071854, 0.007301568053662777, 0.008319484069943428, 0.38040247559547424, 0.016519825905561447, 0.052383895963430405, 0.17620137333869934, 0.014907117933034897, 0.019576366990804672, 0.04782280698418617, 0.08088255673646927, 0.059130534529685974, 0.004185289144515991, 0.0455038957297802]"
2.6,"[0.10109802335500717, 0.006058147177100182, 0.00872888695448637, 0.34244468808174133, 0.017569664865732193, 0.057708222419023514, 0.1865123212337494, 0.015973670408129692, 0.0210459902882576, 0.0527040958404541, 0.07985394448041916, 0.05536015331745148, 0.005013687536120415, 0.04992842301726341]"
2.8,"[0.11837730556726456, 0.0051546101458370686, 0.009277373552322388, 0.3035196363925934, 0.01894255168735981, 0.06531208753585815, 0.19237391650676727, 0.016327086836099625, 0.021444963291287422, 0.05759257450699806, 0.0776691809296608, 0.05377163738012314, 0.005710838828235865, 0.05452624335885048]"
3.0,"[0.12565764784812927, 0.004462014883756638, 0.009797577746212482, 0.29740598797798157, 0.018744146451354027, 0.06884732842445374, 0.1840427815914154, 0.018151050433516502, 0.025309588760137558, 0.05824308469891548, 0.0768689289689064, 0.04911726713180542, 0.0059127202257514, 0.057439807802438736]"
3.2,"[0.14449675381183624, 0.004566159099340439, 0.010501791723072529, 0.2675507068634033, 0.018266133964061737, 0.06797618418931961, 0.1929929107427597, 0.018265459686517715, 0.028136134147644043, 0.05873500555753708, 0.0740978941321373, 0.045640986412763596, 0.006237037014216185, 0.06253688782453537]"
3.4,"[0.15780939161777496, 0.004538499750196934, 0.010594464838504791, 0.2505057156085968, 0.01738954894244671, 0.0642402321100235, 0.20598934590816498, 0.017829298973083496, 0.030316410586237907, 0.05707221478223801, 0.07136550545692444, 0.041781384497880936, 0.006126022431999445, 0.0644419714808464]"
3.6,"[0.1635964810848236, 0.004812566097825766, 0.011020492762327194, 0.23925018310546875, 0.018557166680693626, 0.06612609326839447, 0.19715768098831177, 0.020524702966213226, 0.03355837240815163, 0.05310632660984993, 0.08288837224245071, 0.04016411677002907, 0.005681915208697319, 0.06355555355548859]"
3.8,"[0.16900955140590668, 0.004989989101886749, 0.01156269945204258, 0.22911199927330017, 0.0192954633384943, 0.0679258182644844, 0.19039222598075867, 0.022485869005322456, 0.03616727516055107, 0.04940344765782356, 0.09211647510528564, 0.03930412977933884, 0.0052870153449475765, 0.06294795870780945]"
4.0,"[0.18587523698806763, 0.005328566767275333, 0.012165147811174393, 0.22166386246681213, 0.017201874405145645, 0.06401383876800537, 0.2018853724002838, 0.023541228845715523, 0.03933360055088997, 0.04364557936787605, 0.08498480170965195, 0.0328962467610836, 0.00462863314896822, 0.0628359243273735]"
4.2,"[0.18699313700199127, 0.005754196550697088, 0.013025585561990738, 0.21678265929222107, 0.015646906569600105, 0.06081096827983856, 0.22106073796749115, 0.02500157617032528, 0.04380302131175995, 0.037512220442295074, 0.07807418704032898, 0.028409084305167198, 0.0042853811755776405, 0.0628402903676033]"
4.4,"[0.17020203173160553, 0.006785462610423565, 0.013484768569469452, 0.22865022718906403, 0.014923295937478542, 0.05717085301876068, 0.23421944677829742, 0.027114395052194595, 0.05159357190132141, 0.0305529423058033, 0.07733263820409775, 0.025756362825632095, 0.003956322558224201, 0.058257587254047394]"
4.6,"[0.1569930613040924, 0.008010857738554478, 0.013136191293597221, 0.2618749141693115, 0.013273832388222218, 0.04980672523379326, 0.22664248943328857, 0.02897380292415619, 0.05781329795718193, 0.024467620998620987, 0.0810280442237854, 0.022419752553105354, 0.0032456661574542522, 0.05231371149420738]"
4.8,"[0.13650871813297272, 0.009852967225015163, 0.012060074135661125, 0.29336538910865784, 0.01199247781187296, 0.04101673886179924, 0.208150252699852, 0.03480562940239906, 0.0650559514760971, 0.019069943577051163, 0.10193730145692825, 0.01895669288933277, 0.002472507767379284, 0.044755347073078156]"
5.0,"[0.13120456039905548, 0.01217932254076004, 0.01140497624874115, 0.28546610474586487, 0.012054488994181156, 0.03664567694067955, 0.2058599442243576, 0.0389624647796154, 0.0635656863451004, 0.01605718955397606, 0.12741698324680328, 0.017257263883948326, 0.0021391415502876043, 0.03978617116808891]"
5.2,"[0.10466403514146805, 0.012389031238853931, 0.00949147529900074, 0.296165406703949, 0.011409861035645008, 0.029701152816414833, 0.16028420627117157, 0.06438945978879929, 0.07168913632631302, 0.0109242033213377, 0.18369683623313904, 0.01456061564385891, 0.001526655862107873, 0.029107939451932907]"
5.4,"[0.07891801744699478, 0.012002828530967236, 0.007424737326800823, 0.28745192289352417, 0.010278049856424332, 0.022580033168196678, 0.116749607026577, 0.1002117395401001, 0.07613886892795563, 0.006949135567992926, 0.24876143038272858, 0.011563356965780258, 0.0010158789809793234, 0.01995435357093811]"
5.6,"[0.06266892701387405, 0.010375656187534332, 0.005304750055074692, 0.2747882902622223, 0.008317079395055771, 0.014863606542348862, 0.09207585453987122, 0.1369793713092804, 0.07797374576330185, 0.004446874838322401, 0.28782010078430176, 0.009293649345636368, 0.0007558136712759733, 0.014336259104311466]"
5.8,"[0.04718910530209541, 0.008529836311936378, 0.0036112377420067787, 0.25649207830429077, 0.0064377328380942345, 0.009374236688017845, 0.0694177895784378, 0.18080735206604004, 0.07687821984291077, 0.0027341933455318213, 0.320969820022583, 0.007145962677896023, 0.000538595428224653, 0.009873845614492893]"
6.0,"[0.030961191281676292, 0.006893793120980263, 0.0028704898431897163, 0.19509272277355194, 0.005648035556077957, 0.0074915154837071896, 0.04916905611753464, 0.21560882031917572, 0.07882347702980042, 0.0020884473342448473, 0.39177703857421875, 0.006206493824720383, 0.0004453915753401816, 0.0069235400296747684]"
6.2,"[0.019034571945667267, 0.005280034616589546, 0.002140955301001668, 0.14193956553936005, 0.004711449611932039, 0.005594742484390736, 0.03256390988826752, 0.24311292171478271, 0.07581905275583267, 0.0014703123597428203, 0.45846137404441833, 0.00503175426274538, 0.00034066004445776343, 0.004498720169067383]"
6.4,"[0.013473288156092167, 0.004144054837524891, 0.0015670702559873462, 0.09763874113559723, 0.004075337667018175, 0.004090782254934311, 0.02262820117175579, 0.2881917953491211, 0.05930221453309059, 0.0009655204485170543, 0.4975045919418335, 0.003165261121466756, 0.0002599038416519761, 0.00299326004460454]"
6.6,"[0.009069413878023624, 0.0033324966207146645, 0.0010967081179842353, 0.06488781422376633, 0.003356669330969453, 0.002826835960149765, 0.015057304874062538, 0.3301237225532532, 0.04433521255850792, 0.0006053935503587127, 0.5213237404823303, 0.001910398481413722, 0.00018777479999698699, 0.0018865191377699375]"
6.8,"[0.0077563184313476086, 0.0029016626067459583, 0.0010897938627749681, 0.050880543887615204, 0.0030040342826396227, 0.0026085330173373222, 0.013044832274317741, 0.3721877336502075, 0.041556015610694885, 0.0005184739711694419, 0.5011340975761414, 0.001498450874350965, 0.00017049892630893737, 0.0016490311827510595]"
7.0,"[0.0065242331475019455, 0.002491316059604287, 0.001054528052918613, 0.040701963007450104, 0.0026248027570545673, 0.00234252423979342, 0.011227071285247803, 0.41646483540534973, 0.03911711648106575, 0.00043347012251615524, 0.4743107557296753, 0.0011397035559639335, 0.00015004203305579722, 0.0014176740078255534]"
7.2,"[0.007735951337963343, 0.0028225253336131573, 0.0012974857818335295, 0.03707824647426605, 0.00306918122805655, 0.002817367436364293, 0.012150832451879978, 0.4148558974266052, 0.03533264249563217, 0.0005072119529359043, 0.4793291985988617, 0.001168430200777948, 0.00016634668281767517, 0.0016686738235875964]"
7.4,"[0.009112851694226265, 0.003152836114168167, 0.0015948689542710781, 0.03390457481145859, 0.0035410835407674313, 0.0033922570291906595, 0.013200373388826847, 0.41206634044647217, 0.03182359039783478, 0.0005960536072961986, 0.4842659533023834, 0.0011950975749641657, 0.0001857384922914207, 0.001968365628272295]"
7.6,"[0.01049189642071724, 0.003761426080018282, 0.002091108588501811, 0.030491679906845093, 0.00405106833204627, 0.0043226913549005985, 0.014930426143109798, 0.4096943438053131, 0.02924305573105812, 0.0007165667484514415, 0.4866173565387726, 0.0011419040383771062, 0.00019414126290939748, 0.002252210397273302]"
7.8,"[0.012678560800850391, 0.005147961433976889, 0.003198065795004368, 0.0277476217597723, 0.005276071839034557, 0.006120355799794197, 0.018278874456882477, 0.4103606641292572, 0.029556091874837875, 0.0009477268322370946, 0.4763854742050171, 0.0011439330410212278, 0.00023331247211899608, 0.0029253086540848017]"
8.0,"[0.014501540921628475, 0.006142659578472376, 0.0036521898582577705, 0.026232466101646423, 0.006232644896954298, 0.006551045458763838, 0.018829209730029106, 0.42546889185905457, 0.025257697328925133, 0.00093124620616436, 0.4616732597351074, 0.0010449463734403253, 0.00022191919561009854, 0.0032602050341665745]"
8.2,"[0.01666475646197796, 0.007509915623813868, 0.004236792214214802, 0.0246644988656044, 0.00753212533891201, 0.007174069527536631, 0.019630353897809982, 0.439910352230072, 0.021938811987638474, 0.0009352811612188816, 0.4449174404144287, 0.000962373916991055, 0.00021741447562817484, 0.0037057166919112206]"
8.4,"[0.02152816765010357, 0.008856750093400478, 0.005646391771733761, 0.02346457540988922, 0.008418107405304909, 0.0085020512342453, 0.02206914871931076, 0.4338313043117523, 0.020024802535772324, 0.0010455702431499958, 0.44100409746170044, 0.001094316365197301, 0.00022803249885328114, 0.004286700394004583]"
8.6,"[0.029585598036646843, 0.009154238738119602, 0.008351142518222332, 0.023283593356609344, 0.00925874337553978, 0.01186775416135788, 0.026843760162591934, 0.43042808771133423, 0.01991225779056549, 0.001404856680892408, 0.42277929186820984, 0.001373774604871869, 0.00027992078685201705, 0.005476899445056915]"
8.8,"[0.03714996203780174, 0.009221960790455341, 0.009938828647136688, 0.021841226145625114, 0.010125212371349335, 0.014223984442651272, 0.028880594298243523, 0.430656760931015, 0.016980910673737526, 0.001519964192993939, 0.4120064377784729, 0.0014825400430709124, 0.00032001538784243166, 0.00565154105424881]"
9.0,"[0.05515652522444725, 0.009513545781373978, 0.011911400593817234, 0.021648656576871872, 0.01209704577922821, 0.018215173855423927, 0.032827891409397125, 0.4031302034854889, 0.014037497341632843, 0.0017974035581573844, 0.4108824133872986, 0.0017147624166682363, 0.0004073046147823334, 0.006660168059170246]"
9.2,"[0.07625587284564972, 0.009768608026206493, 0.015208044089376926, 0.023308927193284035, 0.013521155342459679, 0.024012697860598564, 0.04097883403301239, 0.37681710720062256, 0.01347671914845705, 0.0022579790093004704, 0.3937256932258606, 0.0019619737286120653, 0.0005701956106349826, 0.008136195130646229]"
9.4,"[0.10388725250959396, 0.009752169251441956, 0.019275952130556107, 0.024970298632979393, 0.014665242284536362, 0.031107068061828613, 0.05046319216489792, 0.348064661026001, 0.012714692391455173, 0.0027884074952453375, 0.3696436285972595, 0.0022201428655534983, 0.0007876612362451851, 0.009659658186137676]"
9.6,"[0.14235341548919678, 0.009695570915937424, 0.024304741993546486, 0.026224283501505852, 0.01595786213874817, 0.040151648223400116, 0.06154833361506462, 0.3108341693878174, 0.01190558634698391, 0.0034559331834316254, 0.3383546471595764, 0.0024844163563102484, 0.0011102826101705432, 0.011619100347161293]"
9.8,"[0.18449163436889648, 0.009583322331309319, 0.028293270617723465, 0.028089364990592003, 0.015942160040140152, 0.047246936708688736, 0.08477053046226501, 0.2592192590236664, 0.010490575805306435, 0.004174919333308935, 0.310157835483551, 0.003015042981132865, 0.0012835770612582564, 0.013241450302302837]"
10.0,"[0.23184067010879517, 0.009097849018871784, 0.03178880736231804, 0.029571644961833954, 0.015369921922683716, 0.05386696383357048, 0.11301355808973312, 0.2092980295419693, 0.008917408995330334, 0.004877110477536917, 0.27292612195014954, 0.003518985351547599, 0.0014395216712728143, 0.014473444782197475]"
10.2,"[0.2869625985622406, 0.008538558147847652, 0.04021895304322243, 0.026631774380803108, 0.015289338305592537, 0.06740443408489227, 0.13301345705986023, 0.16692553460597992, 0.007507702801376581, 0.005482185166329145, 0.21965250372886658, 0.0041568162851035595, 0.0019394262926653028, 0.016276711598038673]"
10.4,"[0.31819093227386475, 0.0077890194952487946, 0.048229094594717026, 0.02457336150109768, 0.015935231000185013, 0.08359814435243607, 0.14937032759189606, 0.1351626068353653, 0.007317029871046543, 0.006532286759465933, 0.1758604496717453, 0.005060270894318819, 0.0025494045112282038, 0.019831856712698936]"
10.6,"[0.3351427912712097, 0.006889332085847855, 0.04931280016899109, 0.023888949304819107, 0.016735056415200233, 0.09453320503234863, 0.15193678438663483, 0.12114410102367401, 0.006903188303112984, 0.007186942733824253, 0.15362165868282318, 0.005775024648755789, 0.0029523165430873632, 0.023977845907211304]"
10.8,"[0.34964266419410706, 0.005984148010611534, 0.05110875144600868, 0.023242661729454994, 0.017279665917158127, 0.10745937377214432, 0.15510377287864685, 0.1059146597981453, 0.006615488324314356, 0.008071353659033775, 0.12996305525302887, 0.006622205954045057, 0.00342739699408412, 0.029564842581748962]"
11.0,"[0.3037574291229248, 0.005736031103879213, 0.059885356575250626, 0.022280797362327576, 0.0181207824498415, 0.12368176132440567, 0.15477851033210754, 0.1116434782743454, 0.007416094187647104, 0.009233475662767887, 0.1340959668159485, 0.0072492738254368305, 0.004102743696421385, 0.03801829740405083]"
11.2,"[0.2604086101055145, 0.005425582639873028, 0.06924232840538025, 0.0210766289383173, 0.018751850351691246, 0.14047300815582275, 0.15241393446922302, 0.11612776666879654, 0.008203782141208649, 0.010423404164612293, 0.13653285801410675, 0.007830898277461529, 0.004846295807510614, 0.048243097960948944]"
11.4,"[0.24372780323028564, 0.005384453572332859, 0.08315273374319077, 0.01842426136136055, 0.021100368350744247, 0.1691214144229889, 0.1627425104379654, 0.09373710304498672, 0.008137403056025505, 0.013130743987858295, 0.10713167488574982, 0.0091010807082057, 0.005975709296762943, 0.05913267657160759]"
11.6,"[0.22248388826847076, 0.0052117109298706055, 0.09739237278699875, 0.015708062797784805, 0.023156840354204178, 0.19858558475971222, 0.16948093473911285, 0.07379557937383652, 0.00787228811532259, 0.016132909804582596, 0.08198647946119308, 0.010316152125597, 0.007186416536569595, 0.07069084048271179]"
11.8,"[0.21208815276622772, 0.005158644635230303, 0.11737827211618423, 0.013667463324964046, 0.02412271313369274, 0.2292272299528122, 0.14684659242630005, 0.06297799944877625, 0.007401870097965002, 0.01869739592075348, 0.06806802749633789, 0.010853949934244156, 0.008841386996209621, 0.0746702328324318]"
12.0,"[0.19959144294261932, 0.0049557918682694435, 0.13881844282150269, 0.011624075472354889, 0.024353353306651115, 0.25937414169311523, 0.12512962520122528, 0.052924126386642456, 0.006847364362329245, 0.021365083754062653, 0.05608733370900154, 0.011220197193324566, 0.010519986040890217, 0.07718909531831741]"
12.2,"[0.1958393007516861, 0.0040758647955954075, 0.1505770981311798, 0.010984965600073338, 0.02094450034201145, 0.26291707158088684, 0.1243782564997673, 0.049576204270124435, 0.006524444557726383, 0.024678731337189674, 0.05172557011246681, 0.011226031929254532, 0.010691359639167786, 0.07586058974266052]"
12.4,"[0.19475048780441284, 0.003897607559338212, 0.15388090908527374, 0.010803337208926678, 0.01986800506711006, 0.2711644470691681, 0.1267455369234085, 0.041534025222063065, 0.006003051996231079, 0.029019011184573174, 0.04847974702715874, 0.011836249381303787, 0.011251132003962994, 0.07076647132635117]"
12.6,"[0.19592027366161346, 0.004535363987088203, 0.1693263053894043, 0.010278075933456421, 0.019474681466817856, 0.2653365731239319, 0.13688477873802185, 0.03284958377480507, 0.005339994095265865, 0.03112933412194252, 0.04449319466948509, 0.012413913384079933, 0.011412201449275017, 0.060605768114328384]"
12.8,"[0.18626798689365387, 0.005877440329641104, 0.19091707468032837, 0.009602634236216545, 0.020687110722064972, 0.25081315636634827, 0.15649376809597015, 0.023947883397340775, 0.004516828805208206, 0.03391696512699127, 0.03890906646847725, 0.012612509541213512, 0.012072565034031868, 0.05336504802107811]"
13.0,"[0.19143207371234894, 0.007133964449167252, 0.20115508139133453, 0.009108477272093296, 0.02114991657435894, 0.2345537394285202, 0.1832786351442337, 0.016555728390812874, 0.003578337375074625, 0.03561782464385033, 0.029098885133862495, 0.01333701517432928, 0.011927134357392788, 0.04207320883870125]"
13.2,"[0.19535544514656067, 0.008246560581028461, 0.22079534828662872, 0.009192639030516148, 0.019535362720489502, 0.2236325442790985, 0.19628600776195526, 0.0116224130615592, 0.002772896084934473, 0.035087525844573975, 0.021780721843242645, 0.01412819605320692, 0.01064848992973566, 0.03091587871313095]"
13.4,"[0.1981896311044693, 0.008989576250314713, 0.23904858529567719, 0.010008027777075768, 0.01736784167587757, 0.2076997607946396, 0.19802695512771606, 0.011568448506295681, 0.002578305546194315, 0.03347283601760864, 0.02300156094133854, 0.014076417312026024, 0.010167109780013561, 0.02580498903989792]"
13.6,"[0.20024310052394867, 0.009759481064975262, 0.2577531039714813, 0.01085120253264904, 0.015377708710730076, 0.1921136975288391, 0.19896666705608368, 0.011467667296528816, 0.0023875737097114325, 0.03180192410945892, 0.02419155091047287, 0.01396750658750534, 0.00966781284660101, 0.021450981497764587]"
13.8,"[0.205187126994133, 0.008748744614422321, 0.2597157955169678, 0.009989745914936066, 0.01404450461268425, 0.19257429242134094, 0.19695141911506653, 0.01036281418055296, 0.0020974907092750072, 0.03167201951146126, 0.024047832936048508, 0.014104079455137253, 0.00955936498939991, 0.020944779738783836]"
14.0,"[0.2063467651605606, 0.008762100711464882, 0.2642117738723755, 0.009287419728934765, 0.01395479217171669, 0.1907569020986557, 0.19305795431137085, 0.009371261112391949, 0.0019627425353974104, 0.033167093992233276, 0.02361306920647621, 0.014535240828990936, 0.010028366930782795, 0.02094448357820511]"
14.2,"[0.2038707435131073, 0.010495763272047043, 0.263464093208313, 0.009272405877709389, 0.016061127185821533, 0.19554203748703003, 0.18464666604995728, 0.00777190737426281, 0.0018053194507956505, 0.036345139145851135, 0.022843025624752045, 0.015475563704967499, 0.010483380407094955, 0.02192278951406479]"
14.4,"[0.1921110898256302, 0.010296753607690334, 0.2878240942955017, 0.00882714707404375, 0.014525205828249454, 0.19885091483592987, 0.16697783768177032, 0.0074914488941431046, 0.0017136475071310997, 0.03882816433906555, 0.0218656025826931, 0.015721289440989494, 0.010732356458902359, 0.024234432727098465]"
14.6,"[0.18020646274089813, 0.010000034235417843, 0.31392934918403625, 0.008032301440834999, 0.013151507824659348, 0.20095668733119965, 0.1482951045036316, 0.006920944899320602, 0.0016408126102760434, 0.04210310056805611, 0.02036546729505062, 0.015856463462114334, 0.011164824478328228, 0.027376946061849594]"
14.8,"[0.18015438318252563, 0.008566336706280708, 0.3113839030265808, 0.007614553906023502, 0.012982993386685848, 0.2205556482076645, 0.1287882775068283, 0.00677189975976944, 0.0015926000196486712, 0.042196065187454224, 0.019019722938537598, 0.016133202239871025, 0.012120075523853302, 0.0321202352643013]"
15.0,"[0.17540018260478973, 0.007154616992920637, 0.30958759784698486, 0.0070609645918011665, 0.012665236368775368, 0.2440943866968155, 0.10980112850666046, 0.006630197633057833, 0.0015296230558305979, 0.04220517724752426, 0.017966710031032562, 0.01638520509004593, 0.012813094072043896, 0.03670589253306389]"
15.2,"[0.17268499732017517, 0.006260276772081852, 0.2923179268836975, 0.006098458077758551, 0.013535857200622559, 0.259743869304657, 0.10324731469154358, 0.006306425668299198, 0.0015060357982292771, 0.044780999422073364, 0.016582051292061806, 0.016406401991844177, 0.015133541077375412, 0.045395903289318085]"
